Order ID,Client ID,Instrument,Side,Execution Status,Quantity,Price,Reason,Transaction Time
ord283,283,Lotus,2,Fill,210,26.92,,20260423-090129.809
ord441,441,Lotus,1,Fill,100,27.62,,20260423-090129.809
ord286,286,Lotus,2,Pfill,100,27.62,,20260423-090129.809
ord442,442,Tulip,2,New,900,28.40,,20260423-090129.810
ord443,443,Orchid,1,New,850,16.26,,20260423-090129.810
ord444,444,Lotus,2,New,610,29.32,,20260423-090129.810
ord445,445,Rose,2,New,900,38.67,,20260423-090129.810
ord446,446,Rose,1,New,160,28.10,,20260423-090129.810
ord447,447,Rose,2,New,510,37.82,,20260423-090129.810
ord448,448,Lotus,1,New,750,20.72,,20260423-090129.810
ord449,449,Rose,1,New,10,16.93,,20260423-090129.810
ord450,450,Rose,1,New,760,28.39,,20260423-090129.810
ord451,451,Rose,1,New,450,28.52,,20260423-090129.810
ord452,452,Lavender,1,Pfill,150,23.09,,20260423-090129.810
ord431,431,Lavender,2,Fill,150,23.09,,20260423-090129.810
ord452,452,Lavender,1,Pfill,230,24.59,,20260423-090129.810
ord386,386,Lavender,2,Fill,230,24.59,,20260423-090129.810
ord452,452,Lavender,1,Pfill,120,26.09,,20260423-090129.810
ord334,334,Lavender,2,Fill,120,26.09,,20260423-090129.810
ord452,452,Lavender,1,Fill,110,26.34,,20260423-090129.810
ord362,362,Lavender,2,Pfill,110,26.34,,20260423-090129.810
ord453,453,Rose,2,Pfill,450,28.52,,20260423-090129.810
ord451,451,Rose,1,Fill,450,28.52,,20260423-090129.810
ord453,453,Rose,2,Fill,60,28.39,,20260423-090129.810
ord450,450,Rose,1,Pfill,60,28.39,,20260423-090129.810
ord454,454,Lotus,1,Pfill,20,27.62,,20260423-090129.810
ord286,286,Lotus,2,Fill,20,27.62,,20260423-090129.810
ord455,455,Rose,1,New,340,18.03,,20260423-090129.810
ord456,456,Tulip,2,New,330,33.48,,20260423-090129.810
ord457,457,Lotus,2,Pfill,550,28.63,,20260423-090129.810
ord454,454,Lotus,1,Fill,550,28.63,,20260423-090129.810
ord457,457,Lotus,2,Fill,220,20.72,,20260423-090129.810
ord448,448,Lotus,1,Pfill,220,20.72,,20260423-090129.810
ord458,458,Lotus,2,New,80,34.44,,20260423-090129.810
ord459,459,Orchid,1,Pfill,150,23.80,,20260423-090129.810
ord317,317,Orchid,2,Fill,150,23.80,,20260423-090129.810
ord459,459,Orchid,1,Fill,560,31.02,,20260423-090129.810
ord429,429,Orchid,2,Pfill,560,31.02,,20260423-090129.810
ord460,460,Lavender,1,Fill,160,26.34,,20260423-090129.810
ord362,362,Lavender,2,Pfill,160,26.34,,20260423-090129.810
ord461,461,Rose,1,Fill,390,31.18,,20260423-090129.810
ord435,435,Rose,2,Pfill,390,31.18,,20260423-090129.810
ord462,462,Lavender,1,New,680,12.47,,20260423-090129.810
ord463,463,Rose,1,New,110,29.60,,20260423-090129.810
ord464,464,Lavender,2,New,270,45.21,,20260423-090129.810
ord465,465,Lotus,2,New,60,38.38,,20260423-090129.810
ord466,466,Lotus,2,New,230,29.26,,20260423-090129.810
ord467,467,Rose,2,New,30,46.73,,20260423-090129.810
ord468,468,Rose,2,Pfill,110,29.60,,20260423-090129.810
ord463,463,Rose,1,Fill,110,29.60,,20260423-090129.810
ord468,468,Rose,2,Fill,410,28.39,,20260423-090129.810
ord450,450,Rose,1,Pfill,410,28.39,,20260423-090129.810
ord469,469,Orchid,1,New,820,15.83,,20260423-090129.810
ord470,470,Orchid,2,New,140,20.82,,20260423-090129.810
ord471,471,Lavender,2,New,370,26.36,,20260423-090129.810
ord472,472,Rose,1,New,540,18.72,,20260423-090129.810
ord473,473,Rose,1,Pfill,400,31.18,,20260423-090129.810
ord435,435,Rose,2,Fill,400,31.18,,20260423-090129.810
ord473,473,Rose,1,Fill,40,33.95,,20260423-090129.810
ord377,377,Rose,2,Pfill,40,33.95,,20260423-090129.810
ord474,474,Tulip,2,Pfill,250,26.32,,20260423-090129.810
ord439,439,Tulip,1,Fill,250,26.32,,20260423-090129.810
ord474,474,Tulip,2,Fill,70,16.96,,20260423-090129.810
ord129,129,Tulip,1,Pfill,70,16.96,,20260423-090129.810
ord475,475,Lotus,1,New,820,18.56,,20260423-090129.810
ord476,476,Tulip,2,New,80,43.39,,20260423-090129.810
ord477,477,Rose,2,Pfill,290,28.39,,20260423-090129.810
ord450,450,Rose,1,Fill,290,28.39,,20260423-090129.810
ord477,477,Rose,2,Pfill,160,28.10,,20260423-090129.810
ord446,446,Rose,1,Fill,160,28.10,,20260423-090129.810
ord477,477,Rose,2,Fill,50,24.74,,20260423-090129.810
ord389,389,Rose,1,Pfill,50,24.74,,20260423-090129.810
ord478,478,Lotus,2,Fill,320,20.72,,20260423-090129.810
ord448,448,Lotus,1,Pfill,320,20.72,,20260423-090129.810
ord479,479,Orchid,1,New,220,16.86,,20260423-090129.810
ord480,480,Orchid,2,New,430,32.55,,20260423-090129.810
ord481,481,Lotus,1,Fill,560,28.67,,20260423-090129.810
ord311,311,Lotus,2,Pfill,560,28.67,,20260423-090129.810
ord482,482,Tulip,1,New,850,23.89,,20260423-090129.810
ord483,483,Lavender,1,Pfill,280,26.34,,20260423-090129.810
ord362,362,Lavender,2,Fill,280,26.34,,20260423-090129.810
ord483,483,Lavender,1,Pfill,370,26.36,,20260423-090129.810
ord471,471,Lavender,2,Fill,370,26.36,,20260423-090129.810
ord483,483,Lavender,1,Fill,300,28.64,,20260423-090129.810
ord236,236,Lavender,2,Pfill,300,28.64,,20260423-090129.810
ord484,484,Orchid,2,New,340,22.29,,20260423-090129.810
ord485,485,Orchid,1,Pfill,140,20.82,,20260423-090129.810
ord470,470,Orchid,2,Fill,140,20.82,,20260423-090129.810
ord485,485,Orchid,1,Pfill,340,22.29,,20260423-090129.810
ord484,484,Orchid,2,Fill,340,22.29,,20260423-090129.810
ord485,485,Orchid,1,Fill,180,31.02,,20260423-090129.810
ord429,429,Orchid,2,Pfill,180,31.02,,20260423-090129.810
ord486,486,Orchid,1,New,980,15.55,,20260423-090129.810
ord487,487,Orchid,2,New,580,41.97,,20260423-090129.810
ord488,488,Rose,1,New,930,28.24,,20260423-090129.810
ord489,489,Lavender,1,New,890,13.69,,20260423-090129.810
ord490,490,Lotus,1,New,250,23.62,,20260423-090129.810
ord491,491,Tulip,2,New,580,43.65,,20260423-090129.810
ord492,492,Lavender,1,Pfill,220,28.64,,20260423-090129.810
ord236,236,Lavender,2,Fill,220,28.64,,20260423-090129.810
ord492,492,Lavender,1,Pfill,180,28.81,,20260423-090129.810
ord320,320,Lavender,2,Fill,180,28.81,,20260423-090129.810
ord492,492,Lavender,1,Fill,400,30.54,,20260423-090129.810
ord410,410,Lavender,2,Fill,400,30.54,,20260423-090129.810
ord493,493,Tulip,2,New,40,35.95,,20260423-090129.810
ord494,494,Rose,2,Fill,730,28.24,,20260423-090129.810
ord488,488,Rose,1,Pfill,730,28.24,,20260423-090129.810
ord495,495,Lotus,1,New,450,25.49,,20260423-090129.810
ord496,496,Tulip,2,Fill,200,23.89,,20260423-090129.811
ord482,482,Tulip,1,Pfill,200,23.89,,20260423-090129.811
ord497,497,Lotus,2,Fill,190,25.49,,20260423-090129.811
ord495,495,Lotus,1,Pfill,190,25.49,,20260423-090129.811
ord498,498,Orchid,1,Pfill,170,31.02,,20260423-090129.811
ord429,429,Orchid,2,Fill,170,31.02,,20260423-090129.811
ord498,498,Orchid,1,Pfill,430,32.55,,20260423-090129.811
ord480,480,Orchid,2,Fill,430,32.55,,20260423-090129.811
ord499,499,Rose,1,New,190,17.61,,20260423-090129.811
ord500,500,Lotus,2,Pfill,260,25.49,,20260423-090129.811
ord495,495,Lotus,1,Fill,260,25.49,,20260423-090129.811
ord500,500,Lotus,2,Fill,160,23.62,,20260423-090129.811
ord490,490,Lotus,1,Pfill,160,23.62,,20260423-090129.811
ord501,501,Lavender,2,New,410,46.15,,20260423-090129.811
ord502,502,Rose,2,Fill,30,28.24,,20260423-090129.811
ord488,488,Rose,1,Pfill,30,28.24,,20260423-090129.811
ord503,503,Orchid,1,New,790,25.46,,20260423-090129.811
ord504,504,Tulip,1,New,400,27.90,,20260423-090129.811
ord505,505,Lotus,2,New,40,37.87,,20260423-090129.811
ord506,506,Rose,2,Pfill,170,28.24,,20260423-090129.811
ord488,488,Rose,1,Fill,170,28.24,,20260423-090129.811
ord506,506,Rose,2,Fill,500,24.74,,20260423-090129.811
ord389,389,Rose,1,Pfill,500,24.74,,20260423-090129.811
ord507,507,Lavender,2,Pfill,540,14.83,,20260423-090129.811
ord280,280,Lavender,1,Fill,540,14.83,,20260423-090129.811
ord507,507,Lavender,2,Fill,150,14.49,,20260423-090129.811
ord49,49,Lavender,1,Pfill,150,14.49,,20260423-090129.811
ord508,508,Tulip,2,New,370,43.81,,20260423-090129.811
ord509,509,Lotus,2,Pfill,90,23.62,,20260423-090129.811
ord490,490,Lotus,1,Fill,90,23.62,,20260423-090129.811
ord509,509,Lotus,2,Pfill,210,20.72,,20260423-090129.811
ord448,448,Lotus,1,Fill,210,20.72,,20260423-090129.811
ord510,510,Lavender,1,New,520,11.67,,20260423-090129.811
ord511,511,Lotus,1,New,100,16.31,,20260423-090129.811
ord512,512,Tulip,2,Pfill,400,27.90,,20260423-090129.811
ord504,504,Tulip,1,Fill,400,27.90,,20260423-090129.811
ord512,512,Tulip,2,Fill,170,23.89,,20260423-090129.811
ord482,482,Tulip,1,Pfill,170,23.89,,20260423-090129.811
ord513,513,Orchid,1,Pfill,750,34.21,,20260423-090129.811
ord231,231,Orchid,2,Fill,750,34.21,,20260423-090129.811
ord513,513,Orchid,1,Fill,140,35.22,,20260423-090129.811
ord226,226,Orchid,2,Pfill,140,35.22,,20260423-090129.811
ord514,514,Lavender,1,Pfill,60,30.60,,20260423-090129.811
ord211,211,Lavender,2,Fill,60,30.60,,20260423-090129.811
ord514,514,Lavender,1,Pfill,130,30.89,,20260423-090129.811
ord224,224,Lavender,2,Fill,130,30.89,,20260423-090129.811
ord514,514,Lavender,1,Fill,510,31.23,,20260423-090129.811
ord374,374,Lavender,2,Pfill,510,31.23,,20260423-090129.811
ord515,515,Orchid,1,Pfill,80,35.22,,20260423-090129.811
ord226,226,Orchid,2,Fill,80,35.22,,20260423-090129.811
ord516,516,Tulip,2,New,540,49.57,,20260423-090129.811
ord517,517,Lavender,1,Pfill,130,31.23,,20260423-090129.811
ord374,374,Lavender,2,Fill,130,31.23,,20260423-090129.811
ord517,517,Lavender,1,Pfill,220,32.85,,20260423-090129.811
ord434,434,Lavender,2,Fill,220,32.85,,20260423-090129.811
ord517,517,Lavender,1,Fill,340,33.46,,20260423-090129.811
ord282,282,Lavender,2,Pfill,340,33.46,,20260423-090129.811
ord518,518,Lotus,2,New,880,35.09,,20260423-090129.811
ord519,519,Tulip,2,Fill,320,23.89,,20260423-090129.811
ord482,482,Tulip,1,Pfill,320,23.89,,20260423-090129.811
ord520,520,Tulip,1,Pfill,420,28.30,,20260423-090129.811
ord379,379,Tulip,2,Fill,420,28.30,,20260423-090129.811
ord520,520,Tulip,1,Fill,450,28.40,,20260423-090129.811
ord442,442,Tulip,2,Pfill,450,28.40,,20260423-090129.811
ord521,521,Orchid,2,Fill,170,35.55,,20260423-090129.811
ord515,515,Orchid,1,Pfill,170,35.55,,20260423-090129.811
ord522,522,Orchid,2,New,940,46.40,,20260423-090129.811
ord523,523,Lavender,1,Pfill,110,33.46,,20260423-090129.811
ord282,282,Lavender,2,Fill,110,33.46,,20260423-090129.811
ord523,523,Lavender,1,Fill,750,33.77,,20260423-090129.811
ord383,383,Lavender,2,Pfill,750,33.77,,20260423-090129.811
ord524,524,Rose,1,New,290,23.54,,20260423-090129.811
ord525,525,Tulip,1,New,510,19.19,,20260423-090129.811
ord526,526,Rose,1,New,660,33.41,,20260423-090129.811
ord527,527,Lavender,1,New,590,33.10,,20260423-090129.811
ord528,528,Orchid,2,Pfill,190,35.55,,20260423-090129.811
ord515,515,Orchid,1,Fill,190,35.55,,20260423-090129.811
ord528,528,Orchid,2,Pfill,60,32.72,,20260423-090129.811
ord498,498,Orchid,1,Fill,60,32.72,,20260423-090129.811
ord528,528,Orchid,2,Fill,380,25.46,,20260423-090129.811
ord503,503,Orchid,1,Pfill,380,25.46,,20260423-090129.811
ord529,529,Orchid,1,New,920,27.56,,20260423-090129.811
ord530,530,Tulip,2,New,760,41.45,,20260423-090129.811
ord531,531,Rose,1,Pfill,690,33.95,,20260423-090129.811
ord377,377,Rose,2,Fill,690,33.95,,20260423-090129.811
ord531,531,Rose,1,Pfill,60,37.19,,20260423-090129.811
ord245,245,Rose,2,Fill,60,37.19,,20260423-090129.811
ord531,531,Rose,1,Fill,200,37.28,,20260423-090129.811
ord170,170,Rose,2,Pfill,200,37.28,,20260423-090129.811
ord532,532,Tulip,1,New,420,16.21,,20260423-090129.811
ord533,533,Lavender,2,New,590,43.27,,20260423-090129.812
ord534,534,Lavender,1,New,970,31.18,,20260423-090129.812
ord535,535,Lotus,1,Pfill,530,19.80,,20260423-090129.812
ord509,509,Lotus,2,Fill,530,19.80,,20260423-090129.812
ord536,536,Tulip,2,Pfill,160,23.89,,20260423-090129.812
ord482,482,Tulip,1,Fill,160,23.89,,20260423-090129.812
ord536,536,Tulip,2,Pfill,510,19.19,,20260423-090129.812
ord525,525,Tulip,1,Fill,510,19.19,,20260423-090129.812
ord536,536,Tulip,2,Fill,170,16.96,,20260423-090129.812
ord129,129,Tulip,1,Pfill,170,16.96,,20260423-090129.812
ord537,537,Orchid,1,Pfill,280,37.00,,20260423-090129.812
ord382,382,Orchid,2,Fill,280,37.00,,20260423-090129.812
ord537,537,Orchid,1,Fill,720,39.58,,20260423-090129.812
ord325,325,Orchid,2,Pfill,720,39.58,,20260423-090129.812
ord538,538,Tulip,1,New,610,22.98,,20260423-090129.812
ord539,539,Lavender,1,New,300,33.13,,20260423-090129.812
ord540,540,Lavender,2,Pfill,300,33.13,,20260423-090129.812
ord539,539,Lavender,1,Fill,300,33.13,,20260423-090129.812
ord540,540,Lavender,2,Fill,140,33.10,,20260423-090129.812
ord527,527,Lavender,1,Pfill,140,33.10,,20260423-090129.812
ord541,541,Orchid,2,New,650,34.23,,20260423-090129.812
ord542,542,Lavender,2,New,910,42.24,,20260423-090129.812
ord543,543,Rose,1,Fill,320,37.28,,20260423-090129.812
ord170,170,Rose,2,Pfill,320,37.28,,20260423-090129.812
ord544,544,Lavender,1,New,750,25.92,,20260423-090129.812
ord545,545,Lavender,1,New,780,27.39,,20260423-090129.812
ord546,546,Lavender,1,New,390,11.82,,20260423-090129.812
ord547,547,Lotus,2,New,980,47.28,,20260423-090129.812
ord548,548,Tulip,2,Fill,130,22.98,,20260423-090129.812
ord538,538,Tulip,1,Pfill,130,22.98,,20260423-090129.812
ord549,549,Tulip,2,Pfill,480,22.98,,20260423-090129.812
ord538,538,Tulip,1,Fill,480,22.98,,20260423-090129.812
ord550,550,Tulip,1,New,980,12.06,,20260423-090129.812
ord551,551,Lotus,2,New,780,40.20,,20260423-090129.812
ord552,552,Lotus,1,Pfill,400,28.67,,20260423-090129.812
ord311,311,Lotus,2,Fill,400,28.67,,20260423-090129.812
ord552,552,Lotus,1,Pfill,230,29.26,,20260423-090129.812
ord466,466,Lotus,2,Fill,230,29.26,,20260423-090129.812
ord552,552,Lotus,1,Fill,150,29.32,,20260423-090129.812
ord444,444,Lotus,2,Pfill,150,29.32,,20260423-090129.812
ord553,553,Orchid,2,New,900,41.71,,20260423-090129.812
ord554,554,Orchid,2,New,500,39.47,,20260423-090129.812
ord555,555,Tulip,2,New,270,49.50,,20260423-090129.812
ord556,556,Tulip,2,New,530,27.74,,20260423-090129.812
ord557,557,Rose,1,Pfill,320,37.28,,20260423-090129.812
ord170,170,Rose,2,Fill,320,37.28,,20260423-090129.812
ord558,558,Rose,2,Pfill,250,37.28,,20260423-090129.812
ord557,557,Rose,1,Fill,250,37.28,,20260423-090129.812
ord558,558,Rose,2,Pfill,660,33.41,,20260423-090129.812
ord526,526,Rose,1,Fill,660,33.41,,20260423-090129.812
ord558,558,Rose,2,Fill,30,24.74,,20260423-090129.812
ord389,389,Rose,1,Pfill,30,24.74,,20260423-090129.812
ord559,559,Lavender,1,New,130,27.68,,20260423-090129.812
ord560,560,Tulip,2,New,50,31.42,,20260423-090129.812
ord561,561,Lavender,2,Pfill,450,33.10,,20260423-090129.812
ord527,527,Lavender,1,Fill,450,33.10,,20260423-090129.812
ord561,561,Lavender,2,Fill,320,31.18,,20260423-090129.812
ord534,534,Lavender,1,Pfill,320,31.18,,20260423-090129.812
ord562,562,Lavender,2,New,420,34.52,,20260423-090129.812
ord563,563,Rose,2,Pfill,40,24.74,,20260423-090129.812
ord389,389,Rose,1,Fill,40,24.74,,20260423-090129.812
ord563,563,Rose,2,Pfill,290,23.54,,20260423-090129.812
ord524,524,Rose,1,Fill,290,23.54,,20260423-090129.812
ord563,563,Rose,2,Fill,320,23.43,,20260423-090129.812
ord416,416,Rose,1,Pfill,320,23.43,,20260423-090129.812
ord564,564,Lavender,2,Fill,30,31.18,,20260423-090129.812
ord534,534,Lavender,1,Pfill,30,31.18,,20260423-090129.812
ord565,565,Lavender,1,New,380,33.34,,20260423-090129.812
ord566,566,Tulip,1,New,150,19.50,,20260423-090129.812
ord567,567,Orchid,2,New,310,42.72,,20260423-090129.812
ord568,568,Lavender,1,Fill,110,33.77,,20260423-090129.812
ord383,383,Lavender,2,Pfill,110,33.77,,20260423-090129.812
ord569,569,Tulip,1,Fill,220,21.25,,20260423-090129.812
ord549,549,Tulip,2,Pfill,220,21.25,,20260423-090129.812
ord570,570,Tulip,1,New,240,14.57,,20260423-090129.812
ord571,571,Lavender,1,Pfill,110,33.77,,20260423-090129.812
ord383,383,Lavender,2,Fill,110,33.77,,20260423-090129.812
ord571,571,Lavender,1,Fill,830,34.20,,20260423-090129.812
ord313,313,Lavender,2,Pfill,830,34.20,,20260423-090129.812
ord572,572,Lotus,1,Fill,300,29.32,,20260423-090129.812
ord444,444,Lotus,2,Pfill,300,29.32,,20260423-090129.812
ord573,573,Rose,2,Pfill,260,23.43,,20260423-090129.812
ord416,416,Rose,1,Fill,260,23.43,,20260423-090129.812
ord573,573,Rose,2,Pfill,540,18.72,,20260423-090129.812
ord472,472,Rose,1,Fill,540,18.72,,20260423-090129.812
ord573,573,Rose,2,Fill,190,18.03,,20260423-090129.812
ord455,455,Rose,1,Pfill,190,18.03,,20260423-090129.812
ord574,574,Lotus,1,New,80,27.68,,20260423-090129.812
ord575,575,Lotus,1,Pfill,160,29.32,,20260423-090129.812
ord444,444,Lotus,2,Fill,160,29.32,,20260423-090129.812
ord576,576,Rose,1,New,930,35.90,,20260423-090129.812
ord577,577,Lavender,2,Fill,210,33.34,,20260423-090129.812
ord565,565,Lavender,1,Pfill,210,33.34,,20260423-090129.812
ord578,578,Tulip,2,New,210,26.83,,20260423-090129.812
ord579,579,Lavender,2,Fill,90,33.34,,20260423-090129.812
ord565,565,Lavender,1,Pfill,90,33.34,,20260423-090129.812
ord580,580,Tulip,2,New,90,39.54,,20260423-090129.812
ord581,581,Lotus,2,Pfill,800,33.32,,20260423-090129.812
ord575,575,Lotus,1,Fill,800,33.32,,20260423-090129.812
ord582,582,Lotus,1,New,860,19.05,,20260423-090129.812
ord583,583,Lavender,1,New,300,33.64,,20260423-090129.812
ord584,584,Lotus,2,Pfill,80,27.68,,20260423-090129.812
ord574,574,Lotus,1,Fill,80,27.68,,20260423-090129.812
ord584,584,Lotus,2,Pfill,50,22.78,,20260423-090129.812
ord535,535,Lotus,1,Fill,50,22.78,,20260423-090129.812
ord584,584,Lotus,2,Fill,380,19.05,,20260423-090129.812
ord582,582,Lotus,1,Pfill,380,19.05,,20260423-090129.812
ord585,585,Orchid,1,New,880,20.85,,20260423-090129.812
ord586,586,Lavender,1,Pfill,50,34.20,,20260423-090129.812
ord313,313,Lavender,2,Fill,50,34.20,,20260423-090129.812
ord586,586,Lavender,1,Pfill,420,34.52,,20260423-090129.812
ord562,562,Lavender,2,Fill,420,34.52,,20260423-090129.812
ord587,587,Tulip,2,New,370,31.02,,20260423-090129.813
ord588,588,Orchid,2,Fill,500,27.56,,20260423-090129.813
ord529,529,Orchid,1,Pfill,500,27.56,,20260423-090129.813
ord589,589,Lotus,1,New,300,22.88,,20260423-090129.813
ord590,590,Tulip,2,Fill,100,19.50,,20260423-090129.813
ord566,566,Tulip,1,Pfill,100,19.50,,20260423-090129.813
ord591,591,Tulip,1,Pfill,280,21.25,,20260423-090129.813
ord549,549,Tulip,2,Fill,280,21.25,,20260423-090129.813
ord591,591,Tulip,1,Fill,160,26.83,,20260423-090129.813
ord578,578,Tulip,2,Pfill,160,26.83,,20260423-090129.813
ord592,592,Lotus,2,New,850,24.77,,20260423-090129.813
ord593,593,Lavender,1,Pfill,520,38.20,,20260423-090129.813
ord440,440,Lavender,2,Fill,520,38.20,,20260423-090129.813
ord593,593,Lavender,1,Fill,100,38.21,,20260423-090129.813
ord424,424,Lavender,2,Pfill,100,38.21,,20260423-090129.813
ord594,594,Lavender,2,New,260,40.80,,20260423-090129.813
ord595,595,Rose,1,New,580,14.32,,20260423-090129.813
ord596,596,Rose,1,New,200,30.99,,20260423-090129.813
ord597,597,Rose,2,Fill,520,35.90,,20260423-090129.813
ord576,576,Rose,1,Pfill,520,35.90,,20260423-090129.813
ord598,598,Tulip,1,New,700,18.79,,20260423-090129.813
ord599,599,Rose,2,New,340,46.43,,20260423-090129.813
ord600,600,Lotus,1,Fill,720,24.77,,20260423-090129.813
ord592,592,Lotus,2,Pfill,720,24.77,,20260423-090129.813
ord601,601,Lotus,2,Pfill,300,22.88,,20260423-090129.813
ord589,589,Lotus,1,Fill,300,22.88,,20260423-090129.813
ord601,601,Lotus,2,Fill,160,19.05,,20260423-090129.813
ord582,582,Lotus,1,Pfill,160,19.05,,20260423-090129.813
ord602,602,Lotus,1,New,520,10.87,,20260423-090129.813
ord603,603,Rose,1,New,860,18.25,,20260423-090129.813
ord604,604,Tulip,1,Pfill,50,26.83,,20260423-090129.813
ord578,578,Tulip,2,Fill,50,26.83,,20260423-090129.813
ord604,604,Tulip,1,Pfill,530,27.74,,20260423-090129.813
ord556,556,Tulip,2,Fill,530,27.74,,20260423-090129.813
ord604,604,Tulip,1,Fill,120,28.40,,20260423-090129.813
ord442,442,Tulip,2,Pfill,120,28.40,,20260423-090129.813
ord605,605,Lotus,2,Pfill,320,19.05,,20260423-090129.813
ord582,582,Lotus,1,Fill,320,19.05,,20260423-090129.813
ord605,605,Lotus,2,Fill,10,18.56,,20260423-090129.813
ord475,475,Lotus,1,Pfill,10,18.56,,20260423-090129.813
ord606,606,Orchid,2,New,10,34.76,,20260423-090129.813
ord607,607,Rose,1,Pfill,240,37.43,,20260423-090129.813
ord223,223,Rose,2,Fill,240,37.43,,20260423-090129.813
ord607,607,Rose,1,Fill,140,37.82,,20260423-090129.813
ord447,447,Rose,2,Pfill,140,37.82,,20260423-090129.813
ord608,608,Lotus,2,Fill,180,18.56,,20260423-090129.813
ord475,475,Lotus,1,Pfill,180,18.56,,20260423-090129.813
ord609,609,Orchid,2,New,170,46.51,,20260423-090129.813
ord610,610,Lavender,2,Pfill,170,35.38,,20260423-090129.813
ord586,586,Lavender,1,Fill,170,35.38,,20260423-090129.813
ord610,610,Lavender,2,Pfill,300,33.64,,20260423-090129.813
ord583,583,Lavender,1,Fill,300,33.64,,20260423-090129.813
ord610,610,Lavender,2,Pfill,80,33.34,,20260423-090129.813
ord565,565,Lavender,1,Fill,80,33.34,,20260423-090129.813
ord610,610,Lavender,2,Fill,280,31.18,,20260423-090129.813
ord534,534,Lavender,1,Pfill,280,31.18,,20260423-090129.813
ord611,611,Tulip,1,Pfill,330,28.40,,20260423-090129.813
ord442,442,Tulip,2,Fill,330,28.40,,20260423-090129.813
ord611,611,Tulip,1,Pfill,300,29.84,,20260423-090129.813
ord423,423,Tulip,2,Fill,300,29.84,,20260423-090129.813
ord611,611,Tulip,1,Fill,60,31.02,,20260423-090129.813
ord587,587,Tulip,2,Pfill,60,31.02,,20260423-090129.813
ord612,612,Orchid,1,Fill,30,34.23,,20260423-090129.813
ord541,541,Orchid,2,Pfill,30,34.23,,20260423-090129.813
ord613,613,Lavender,2,Fill,270,31.18,,20260423-090129.813
ord534,534,Lavender,1,Pfill,270,31.18,,20260423-090129.813
ord614,614,Rose,2,Pfill,410,35.90,,20260423-090129.813
ord576,576,Rose,1,Fill,410,35.90,,20260423-090129.813
ord614,614,Rose,2,Pfill,200,30.99,,20260423-090129.813
ord596,596,Rose,1,Fill,200,30.99,,20260423-090129.813
ord614,614,Rose,2,Fill,10,18.25,,20260423-090129.813
ord603,603,Rose,1,Pfill,10,18.25,,20260423-090129.813
ord615,615,Orchid,1,New,320,18.00,,20260423-090129.813
ord616,616,Orchid,2,New,30,33.00,,20260423-090129.813
ord617,617,Lavender,2,New,570,32.68,,20260423-090129.813
ord618,618,Tulip,2,New,930,21.97,,20260423-090129.813
ord619,619,Tulip,2,Pfill,50,19.50,,20260423-090129.813
ord566,566,Tulip,1,Fill,50,19.50,,20260423-090129.813
ord619,619,Tulip,2,Pfill,700,18.79,,20260423-090129.813
ord598,598,Tulip,1,Fill,700,18.79,,20260423-090129.813
ord619,619,Tulip,2,Pfill,100,16.96,,20260423-090129.813
ord129,129,Tulip,1,Fill,100,16.96,,20260423-090129.813
ord619,619,Tulip,2,Fill,30,16.90,,20260423-090129.813
ord137,137,Tulip,1,Pfill,30,16.90,,20260423-090129.813
ord620,620,Lotus,2,New,990,36.44,,20260423-090129.813
ord621,621,Lavender,2,New,750,45.89,,20260423-090129.813
ord622,622,Lotus,1,New,380,17.25,,20260423-090129.813
ord623,623,Orchid,1,Pfill,30,33.00,,20260423-090129.813
ord616,616,Orchid,2,Fill,30,33.00,,20260423-090129.813
ord623,623,Orchid,1,Fill,490,34.23,,20260423-090129.813
ord541,541,Orchid,2,Pfill,490,34.23,,20260423-090129.813
ord624,624,Lavender,2,Pfill,70,31.18,,20260423-090129.813
ord534,534,Lavender,1,Fill,70,31.18,,20260423-090129.813
ord624,624,Lavender,2,Pfill,130,27.68,,20260423-090129.813
ord559,559,Lavender,1,Fill,130,27.68,,20260423-090129.813
ord624,624,Lavender,2,Fill,620,27.39,,20260423-090129.813
ord545,545,Lavender,1,Pfill,620,27.39,,20260423-090129.813
ord625,625,Orchid,2,Pfill,420,27.56,,20260423-090129.813
ord529,529,Orchid,1,Fill,420,27.56,,20260423-090129.813
ord626,626,Orchid,2,New,360,36.08,,20260423-090129.813
ord627,627,Rose,1,Pfill,370,37.82,,20260423-090129.813
ord447,447,Rose,2,Fill,370,37.82,,20260423-090129.813
ord627,627,Rose,1,Fill,20,38.18,,20260423-090129.813
ord205,205,Rose,2,Pfill,20,38.18,,20260423-090129.813
ord628,628,Lavender,2,Pfill,160,27.39,,20260423-090129.813
ord545,545,Lavender,1,Fill,160,27.39,,20260423-090129.813
ord629,629,Rose,2,New,960,34.64,,20260423-090129.813
ord630,630,Orchid,1,Pfill,370,25.75,,20260423-090129.813
ord625,625,Orchid,2,Fill,370,25.75,,20260423-090129.813
ord630,630,Orchid,1,Pfill,130,34.23,,20260423-090129.813
ord541,541,Orchid,2,Fill,130,34.23,,20260423-090129.813
ord630,630,Orchid,1,Pfill,10,34.76,,20260423-090129.813
ord606,606,Orchid,2,Fill,10,34.76,,20260423-090129.813
ord630,630,Orchid,1,Fill,60,36.08,,20260423-090129.813
ord626,626,Orchid,2,Pfill,60,36.08,,20260423-090129.813
ord631,631,Rose,1,Fill,410,34.64,,20260423-090129.813
ord629,629,Rose,2,Pfill,410,34.64,,20260423-090129.813
